CustomerID,Month,Amount,PaymentMethod,PaymentTimeliness
CUST1093,2023-09,34.1978353045986,Card,Late
CUST1093,2023-10,51.52476158686858,Cash,On-time
CUST1093,2023-11,52.1367626730672,Cash,
CUST1093,2023-12,71.85751487791404,Card,Late
CUST1094,2023-01,39.32994174099075,Cash,On-time
CUST1094,2023-02,47.9192086411326,Online,On-time
CUST1094,2023-03,98.68726335874653,Online,On-time
CUST1094,2023-04,47.882542569175214,Cash,On-time
CUST1094,2023-05,63.40425950212891,Card,On-time
CUST1094,2023-06,43.11863233934397,Online,On-time
CUST1094,2023-07,52.602750412291606,Cash,Late
CUST1094,2023-08,37.050968344516406,Online,
CUST1094,2023-09,,Cash,On-time
CUST1094,2023-10,46.85651126959484,Cash,On-time
CUST1094,2023-11,57.28916199515807,Card,Late
CUST1094,2023-12,,Cash,On-time
CUST1095,2023-01,46.965708967246655,Card,On-time
CUST1095,2023-02,99.08884038556177,Card,On-time
CUST1095,2023-03,70.26052750480034,Cash,On-time
CUST1095,2023-04,31.02423901450143,Cash,
CUST1095,2023-05,37.12677236021286,Cash,On-time
CUST1095,2023-06,58.24855568959975,Cash,On-time
CUST1095,2023-07,86.06907368338551,Card,Late
CUST1095,2023-08,82.5877126465113,Card,On-time
CUST1095,2023-09,42.40901618452523,Online,Late
CUST1095,2023-10,53.87333674450175,,On-time
CUST1095,2023-11,76.58353645932283,,Late
CUST1095,2023-12,92.20180312130343,Online,Late
CUST1096,2023-01,,Card,Late
CUST1096,2023-02,45.54546611982751,Card,On-time
CUST1096,2023-03,38.64003918471971,Card,Late
CUST1096,2023-04,37.31937683989359,Card,On-time
CUST1096,2023-05,72.22544189231523,Card,On-time
CUST1096,2023-06,34.21247262822711,Cash,On-time
CUST1096,2023-07,23.99231367287186,Cash,On-time
CUST1096,2023-08,47.8051424929393,Card,On-time
CUST1096,2023-09,47.98984725601231,Online,Late
CUST1096,2023-10,27.34666462841283,Cash,On-time
CUST1096,2023-11,,Cash,
CUST1096,2023-12,23.27967284864912,Online,On-time
CUST1097,2023-01,51.345549857834484,Card,On-time
CUST1097,2023-02,91.89924360687826,Cash,Late
CUST1097,2023-03,75.4769263250534,Online,On-time
CUST1097,2023-04,96.74632865870937,,On-time
CUST1097,2023-05,99.50160338754901,Cash,On-time
CUST1097,2023-06,91.54684870068236,Card,On-time
CUST1097,2023-07,93.5697362112807,Online,Late
CUST1097,2023-08,92.73416119444491,Online,Late
CUST1097,2023-09,49.29574646346789,Cash,
CUST1097,2023-10,65.0703166580492,Card,Late
CUST1097,2023-11,34.734436918770115,Online,On-time
CUST1097,2023-12,73.79212390371285,Cash,On-time
CUST1098,2023-01,27.55728943505865,Card,On-time
CUST1098,2023-02,46.43578831986887,Cash,
CUST1098,2023-03,76.44828330914733,Card,Late
CUST1098,2023-04,56.7835210619889,Card,On-time
CUST1098,2023-05,54.08450594916584,Online,On-time
CUST1098,2023-06,,Cash,Late
CUST1098,2023-07,71.81690678945321,Card,On-time
CUST1098,2023-08,89.36252790213472,Card,On-time
CUST1098,2023-09,22.777829447492177,Cash,On-time
CUST1098,2023-10,85.17235604752403,Card,
CUST1098,2023-11,76.63844011064701,Card,
CUST1098,2023-12,38.322006343344185,Card,On-time
CUST1099,2023-01,88.33571558444476,,Late
CUST1099,2023-02,36.4347399851748,Card,On-time
CUST1099,2023-03,93.5973218290914,,On-time
CUST1099,2023-04,67.76784124883022,Cash,Late
CUST1099,2023-05,95.55878200747597,Online,Late
CUST1099,2023-06,33.48656027980955,Card,Late
CUST1099,2023-07,54.18638607792062,Online,On-time
CUST1099,2023-08,79.14121205806781,Online,On-time
CUST1099,2023-09,59.58214747789298,Card,
CUST1099,2023-10,29.696262189735414,Card,
CUST1099,2023-11,78.75240676039888,Card,Late
CUST1099,2023-12,72.7773858111941,,On-time
CUST1100,2023-01,23.96901893295454,Cash,On-time
CUST1100,2023-02,51.87939954184695,Cash,Late
CUST1100,2023-03,60.30554962628368,Cash,On-time
CUST1100,2023-04,,Cash,On-time
CUST1100,2023-05,20.28851488851692,Cash,On-time
CUST1100,2023-06,43.70940854726577,Cash,Late
CUST1100,2023-07,84.31672928727566,Card,On-time
CUST1100,2023-08,,Cash,Late
CUST1100,2023-09,71.1156497484314,Cash,
CUST1100,2023-10,72.59786681533006,Cash,
CUST1100,2023-11,63.04921003956173,Cash,On-time
CUST1100,2023-12,62.51186455970577,Card,
CUST1101,2023-01,87.36062494708874,Cash,Late
CUST1101,2023-02,69.98454861866084,Cash,On-time
CUST1101,2023-03,29.016934619912718,Cash,On-time
CUST1101,2023-04,40.277547577253074,Cash,On-time
CUST1101,2023-05,91.94857565194914,Card,Late
CUST1101,2023-06,53.25992420257327,Cash,On-time
CUST1101,2023-07,71.21051323127378,Card,On-time
CUST1101,2023-08,,Online,Late
CUST1101,2023-09,36.115517170374545,Card,
CUST1101,2023-10,48.856256232482565,Cash,On-time
CUST1101,2023-11,77.38467298668067,Cash,Late
CUST1101,2023-12,31.54026152622486,Cash,On-time
CUST1102,2023-01,51.351513674873075,Cash,Late
CUST1102,2023-02,49.95599020307479,,On-time
CUST1102,2023-03,89.15421028176827,Card,On-time
CUST1102,2023-04,32.996042227573184,,On-time
CUST1102,2023-05,32.82987720841545,Card,Late
CUST1102,2023-06,82.7491156352933,Card,Late
CUST1102,2023-07,66.94020957968962,Cash,On-time
CUST1102,2023-08,20.9550639963346,Cash,Late
CUST1102,2023-09,,,On-time
CUST1102,2023-10,28.5918738952906,,On-time
CUST1102,2023-11,95.03936533814925,Card,On-time
CUST1102,2023-12,67.67069101352078,Cash,On-time
CUST1103,2023-01,33.729868150765185,,Late
CUST1103,2023-02,38.60642180890244,Online,On-time
CUST1103,2023-03,41.67579798658208,Online,On-time
CUST1103,2023-04,,Cash,On-time
CUST1103,2023-05,50.668130741217794,Cash,Late
CUST1103,2023-06,23.119312376399606,Online,
CUST1103,2023-07,34.37975210706068,Cash,Late
CUST1103,2023-08,68.96876620006866,Card,Late
CUST1103,2023-09,37.7174866425496,Card,On-time
CUST1103,2023-10,73.23021673212062,,On-time
CUST1103,2023-11,72.37407044577823,Cash,Late
CUST1103,2023-12,47.89737718856122,Online,Late
CUST1104,2023-01,91.71119104688209,Cash,Late
CUST1104,2023-02,56.31520465046252,Card,Late
CUST1104,2023-03,,Online,
CUST1104,2023-04,28.164942811026144,Card,On-time
CUST1104,2023-05,60.98261839088934,Card,Late
CUST1104,2023-06,51.462693599423275,Online,On-time
CUST1104,2023-07,47.285772765605515,Card,Late
CUST1104,2023-08,42.812503099334776,,Late
CUST1104,2023-09,69.17138836742245,Online,Late
CUST1104,2023-10,71.90786629556118,Cash,Late
CUST1104,2023-11,75.9707733601088,Card,Late
CUST1104,2023-12,33.951061299969396,Card,On-time
CUST1105,2023-01,47.549711232362746,Cash,Late
CUST1105,2023-02,76.88181740817953,Card,
CUST1105,2023-03,36.42242852957605,Card,Late
CUST1105,2023-04,30.566302587785366,Online,Late
CUST1105,2023-05,80.85183516624205,Card,On-time
CUST1105,2023-06,59.85187497876535,Card,Late
CUST1105,2023-07,70.58581167553999,Card,On-time
CUST1105,2023-08,25.400098309791,Card,On-time
CUST1105,2023-09,47.133247283385955,Card,On-time
CUST1105,2023-10,,Card,On-time
CUST1105,2023-11,59.52219942934951,Cash,On-time
CUST1105,2023-12,31.10079723084108,Card,On-time
CUST1106,2023-01,46.119755801311875,,On-time
CUST1106,2023-02,83.76503065617837,Card,On-time
CUST1106,2023-03,60.47338719685557,Card,On-time
CUST1106,2023-04,89.86920716469741,Cash,On-time
CUST1106,2023-05,45.968008582372036,Cash,Late
CUST1106,2023-06,70.29359413586344,Online,Late
CUST1106,2023-07,43.03492437629878,Card,On-time
CUST1106,2023-08,53.32779845551545,Card,On-time
CUST1106,2023-09,64.96512800470859,Cash,On-time
CUST1106,2023-10,78.97990310053893,Cash,On-time
CUST1106,2023-11,50.51752511950661,Card,
CUST1106,2023-12,70.06382716969847,Cash,On-time
CUST1107,2023-01,,Cash,On-time
CUST1107,2023-02,96.55809517682485,Cash,On-time
CUST1107,2023-03,66.75932338017813,Card,On-time
CUST1107,2023-04,28.472506893982228,Cash,Late
CUST1107,2023-05,,Card,On-time
CUST1107,2023-06,43.685074376655606,Card,
CUST1107,2023-07,,,On-time
CUST1107,2023-08,59.495268397548,Card,On-time
CUST1107,2023-09,97.88057468588556,Card,On-time
CUST1107,2023-10,79.37774684193684,Cash,On-time
CUST1107,2023-11,42.53731802665687,Card,On-time
CUST1107,2023-12,,,
CUST1108,2023-01,,Card,On-time
CUST1108,2023-02,36.32550963829929,,On-time
CUST1108,2023-03,26.457864366633153,,
CUST1108,2023-04,54.07784257759307,Card,On-time
CUST1108,2023-05,81.45781370691853,Card,On-time
CUST1108,2023-06,39.018348982260285,Cash,On-time
CUST1108,2023-07,,Cash,
CUST1108,2023-08,45.826591154917516,Card,Late
CUST1108,2023-09,48.23383144744813,Card,
CUST1108,2023-10,65.37308474266116,Card,On-time
CUST1108,2023-11,61.743105370987536,Cash,On-time
CUST1108,2023-12,85.81952248315949,,On-time
CUST1109,2023-01,65.46778006385975,Online,Late
CUST1109,2023-02,96.8026030065597,Card,Late
CUST1109,2023-03,37.16815961722443,Card,On-time
CUST1109,2023-04,45.960382449600765,Online,Late
CUST1109,2023-05,43.33389996881573,Cash,On-time
CUST1109,2023-06,86.6009734821434,Cash,On-time
CUST1109,2023-07,28.483020482287316,Cash,On-time
CUST1109,2023-08,,Cash,Late
CUST1109,2023-09,33.07743504850217,Card,On-time
CUST1109,2023-10,25.402254978070182,Cash,Late
CUST1109,2023-11,85.79536997191414,,On-time
CUST1109,2023-12,22.452759212015785,Card,On-time
CUST1110,2023-01,78.90440127847285,Card,On-time
CUST1110,2023-02,40.4402259391251,Online,
CUST1110,2023-03,47.3468367008802,,On-time
CUST1110,2023-04,21.865786525014002,Card,
CUST1110,2023-05,85.6399502531391,Card,Late
CUST1110,2023-06,54.84289947353332,Cash,Late
CUST1110,2023-07,40.53952699476463,Cash,On-time
CUST1110,2023-08,26.793627121857135,Cash,Late
CUST1110,2023-09,64.21348289543818,Cash,On-time
CUST1110,2023-10,49.02041289609413,Card,On-time
CUST1110,2023-11,99.04064342783678,Card,On-time
CUST1110,2023-12,76.76224508612783,Cash,
CUST1111,2023-01,89.51777320512016,Cash,On-time
CUST1111,2023-02,55.12424319611161,Card,On-time
CUST1111,2023-03,67.5402853759935,Cash,On-time
CUST1111,2023-04,33.47312854441128,Cash,On-time
CUST1111,2023-05,82.2612595835023,Online,Late
CUST1111,2023-06,24.889086090267547,Cash,On-time
CUST1111,2023-07,50.32177563730158,,On-time
CUST1111,2023-08,97.04326261884981,Online,On-time
CUST1111,2023-09,38.13178390664562,Online,On-time
CUST1111,2023-10,77.43370587141754,Card,On-time
CUST1111,2023-11,43.246338312372984,,On-time
CUST1111,2023-12,74.86521329376357,Card,On-time
CUST1112,2023-01,97.13778224698225,Cash,On-time
CUST1112,2023-02,20.96925644797187,Card,Late
CUST1112,2023-03,32.63531884829451,Cash,
CUST1112,2023-04,34.90476940019602,,Late
CUST1112,2023-05,51.47941368948878,Card,On-time
CUST1112,2023-06,64.31776436689017,Cash,On-time
CUST1112,2023-07,21.049334061878753,Online,Late
CUST1112,2023-08,53.47471680618359,Online,On-time
CUST1112,2023-09,41.374761373654835,Card,Late
CUST1112,2023-10,76.73257325611715,Online,
CUST1112,2023-11,34.47219899663303,Cash,On-time
CUST1112,2023-12,90.70079990675058,Cash,On-time
CUST1113,2023-01,50.57153503359107,Online,On-time
CUST1113,2023-02,,Card,
CUST1113,2023-03,92.06838639817023,Online,On-time
CUST1113,2023-04,47.891558268457416,Cash,Late
CUST1113,2023-05,29.698149547218364,Cash,On-time
CUST1113,2023-06,41.08171539869856,Card,On-time
CUST1113,2023-07,63.62541383594504,Card,Late
CUST1113,2023-08,23.157405045946824,Cash,On-time
CUST1113,2023-09,96.1418627527706,Cash,Late
CUST1113,2023-10,34.36314017596742,Cash,On-time
CUST1113,2023-11,39.385618509658,Cash,
CUST1113,2023-12,97.16121914275385,Cash,On-time
CUST1114,2023-01,43.31650170986965,Card,Late
CUST1114,2023-02,90.31591220763163,,Late
CUST1114,2023-03,,Cash,Late
CUST1114,2023-04,49.9729039610107,Card,Late
CUST1114,2023-05,67.85615166350871,Card,On-time
CUST1114,2023-06,48.918010027195095,Cash,On-time
CUST1114,2023-07,45.52352250829301,Online,On-time
CUST1114,2023-08,75.08195216862919,Cash,Late
CUST1114,2023-09,49.864398214704835,Cash,On-time
CUST1114,2023-10,86.02521144242745,Card,On-time
CUST1114,2023-11,41.730943792967736,Online,On-time
CUST1114,2023-12,90.71753035578381,Cash,Late
CUST1115,2023-01,77.22885120398422,Cash,On-time
CUST1115,2023-02,84.29643392132938,,Late
CUST1115,2023-03,30.84359068892119,Online,Late
CUST1115,2023-04,38.487718259464955,,On-time
CUST1115,2023-05,73.04187506595213,Cash,On-time
CUST1115,2023-06,51.034443012389765,Card,On-time
CUST1115,2023-07,37.81552093835351,Card,Late
CUST1115,2023-08,83.72727491181155,Online,Late
CUST1115,2023-09,60.44367503745313,Cash,On-time
CUST1115,2023-10,,Cash,On-time
CUST1115,2023-11,83.73469168584211,Card,On-time
CUST1115,2023-12,49.88388433130435,Online,On-time
CUST1116,2023-01,76.30028065292072,Card,On-time
CUST1116,2023-02,94.09392352558031,Card,Late
CUST1116,2023-03,91.14622256155522,Online,On-time
CUST1116,2023-04,20.91983779178382,Cash,On-time
CUST1116,2023-05,98.84018333094684,Cash,Late
CUST1116,2023-06,21.0764206193451,Cash,Late
CUST1116,2023-07,91.23730060995128,Cash,On-time
CUST1116,2023-08,52.54418229075047,Card,On-time
CUST1116,2023-09,86.00731686382746,Card,On-time
CUST1116,2023-10,95.7105477990443,Card,Late
CUST1116,2023-11,34.35957017941185,Card,On-time
CUST1116,2023-12,95.6094023109869,Card,On-time
CUST1117,2023-01,,Online,
CUST1117,2023-02,54.31960885121316,Card,On-time
CUST1117,2023-03,61.86787955353217,Online,On-time
CUST1117,2023-04,48.30367883751241,Cash,On-time
CUST1117,2023-05,87.59595788528821,Cash,On-time
CUST1117,2023-06,97.24414197161042,Card,
CUST1117,2023-07,50.87371443625522,Online,On-time
CUST1117,2023-08,44.21165697534471,Online,On-time
CUST1117,2023-09,41.286344823977444,Cash,On-time
CUST1117,2023-10,43.48897320517998,Cash,On-time
CUST1117,2023-11,72.03506110132693,,Late
CUST1117,2023-12,79.86202995178054,,On-time
CUST1118,2023-01,26.241495920058924,Online,On-time
CUST1118,2023-02,,Cash,Late
CUST1118,2023-03,82.6453976127213,Online,On-time
CUST1118,2023-04,62.71298388311521,,Late
CUST1118,2023-05,37.60079824495775,Card,On-time
CUST1118,2023-06,89.91389435087287,Card,On-time
CUST1118,2023-07,,Cash,On-time
CUST1118,2023-08,85.59838464659495,Card,Late
CUST1118,2023-09,77.48266343760291,Card,
CUST1118,2023-10,41.67629852640858,Card,On-time
CUST1118,2023-11,67.04880426503664,Card,On-time
CUST1118,2023-12,89.98100190251688,Cash,On-time
CUST1119,2023-01,79.94681438355002,Cash,On-time
CUST1119,2023-02,33.496082315219496,Card,Late
CUST1119,2023-03,91.33328284286067,Cash,
CUST1119,2023-04,77.96176018674343,Card,On-time
CUST1119,2023-05,79.0212410487391,Card,On-time
CUST1119,2023-06,25.96992971352823,Cash,
CUST1119,2023-07,66.45166402879603,,Late
CUST1119,2023-08,34.31428092486687,Cash,On-time
CUST1119,2023-09,84.06612611535017,Cash,On-time
CUST1119,2023-10,63.58527099615765,,On-time
CUST1119,2023-11,,Cash,On-time
CUST1119,2023-12,57.682326728350134,Cash,Late
CUST1120,2023-01,66.5398734358555,Card,On-time
CUST1120,2023-02,22.984043828918253,Card,On-time
CUST1120,2023-03,96.95860960002717,Cash,On-time
CUST1120,2023-04,93.69177100734665,Online,On-time
CUST1120,2023-05,84.64791843948095,Online,On-time
CUST1120,2023-06,,,On-time
CUST1120,2023-07,51.59589709418104,Cash,On-time
CUST1120,2023-08,98.82860878197914,Card,On-time
CUST1120,2023-09,62.19422488870908,Card,On-time
CUST1120,2023-10,30.400556418621587,Cash,
CUST1120,2023-11,25.969059252588576,Cash,On-time
CUST1120,2023-12,35.45635879054811,Online,On-time
CUST1121,2023-01,,Cash,On-time
CUST1121,2023-02,93.59477854251159,Card,On-time
CUST1121,2023-03,78.61375760005348,,On-time
CUST1121,2023-04,32.38489924774608,Card,Late
CUST1121,2023-05,61.93872303066308,Card,Late
CUST1121,2023-06,,Card,Late
CUST1121,2023-07,,Cash,On-time
CUST1121,2023-08,70.03177545334506,Cash,
CUST1121,2023-09,72.27157857222709,Cash,Late
CUST1121,2023-10,98.99652935680619,Online,On-time
CUST1121,2023-11,,Card,On-time
CUST1121,2023-12,53.203639516312016,Card,Late
CUST1122,2023-01,35.03012311529168,Cash,Late
CUST1122,2023-02,53.107899565773366,Cash,On-time
CUST1122,2023-03,37.106820453370446,Cash,Late
CUST1122,2023-04,40.38542543718094,Online,On-time
CUST1122,2023-05,47.98469989497555,Cash,On-time
CUST1122,2023-06,89.04543970027927,Card,On-time
CUST1122,2023-07,48.90093832563159,Card,
CUST1122,2023-08,83.10960878544643,Card,Late
CUST1122,2023-09,77.23817029501433,,On-time
CUST1122,2023-10,69.60876256129258,Cash,Late
CUST1122,2023-11,34.05150660310931,Card,Late
CUST1122,2023-12,65.57040834159977,Cash,Late
CUST1123,2023-01,33.624376395479665,Cash,On-time
CUST1123,2023-02,22.42532834681244,Online,Late
CUST1123,2023-03,79.89789082373301,Cash,Late
CUST1123,2023-04,83.349941205001,Cash,Late
CUST1123,2023-05,76.18516147085998,Online,On-time
CUST1123,2023-06,59.780578981728716,,Late
CUST1123,2023-07,86.3667577090745,Cash,
CUST1123,2023-08,26.751259725615284,Card,On-time
CUST1123,2023-09,78.34764274638181,Card,Late
CUST1123,2023-10,30.08420871619255,Card,On-time
CUST1123,2023-11,32.01070766640204,Card,Late
CUST1123,2023-12,43.225648314685294,Card,On-time
CUST1124,2023-01,36.662508690006405,Cash,Late
CUST1124,2023-02,66.8361357485951,Cash,On-time
CUST1124,2023-03,84.11624222592378,Cash,On-time
CUST1124,2023-04,56.428671039609945,Card,On-time
CUST1124,2023-05,87.67454285273993,Card,On-time
CUST1124,2023-06,93.69720800850284,Card,Late
CUST1124,2023-07,83.96100031696733,Cash,On-time
CUST1124,2023-08,92.05018356759179,Card,On-time
CUST1124,2023-09,34.672757089388064,Online,On-time
CUST1124,2023-10,54.33736414722116,,On-time
CUST1124,2023-11,,Card,Late
CUST1124,2023-12,20.24994797178973,Online,Late
CUST1125,2023-01,39.8654786419874,Card,Late
CUST1125,2023-02,32.3061261378842,Card,
CUST1125,2023-03,78.08646053425508,Cash,Late
CUST1125,2023-04,55.13337524434608,Card,Late
CUST1125,2023-05,83.02171840708547,Cash,On-time
CUST1125,2023-06,36.406508621309996,Online,On-time
CUST1125,2023-07,98.299833169239,Card,On-time
CUST1125,2023-08,97.09466178084017,Cash,On-time
CUST1125,2023-09,34.29849892761816,Card,On-time
CUST1125,2023-10,33.020230897133104,Cash,Late
CUST1125,2023-11,74.67972936784682,Card,On-time
CUST1125,2023-12,,Cash,On-time
CUST1126,2023-01,26.141338971598458,Card,On-time
CUST1126,2023-02,25.333244102065862,Cash,On-time
CUST1126,2023-03,86.62373390142358,Card,On-time
CUST1126,2023-04,95.6017534028191,Cash,Late
CUST1126,2023-05,61.466462960786515,Cash,On-time
CUST1126,2023-06,60.58286042325078,Online,On-time
CUST1126,2023-07,,Online,Late
CUST1126,2023-08,54.29729406782903,Card,On-time
CUST1126,2023-09,25.420582622288155,,On-time
CUST1126,2023-10,81.88054790407568,Online,On-time
CUST1126,2023-11,27.487130565793805,Card,On-time
CUST1126,2023-12,21.977150351078663,,On-time
CUST1127,2023-01,26.487170266286732,Online,On-time
CUST1127,2023-02,62.41775892732208,,On-time
CUST1127,2023-03,75.53975698636623,Online,On-time
CUST1127,2023-04,29.43897666595162,Online,On-time
CUST1127,2023-05,50.933164544160306,Online,
CUST1127,2023-06,90.91331102451001,Cash,Late
CUST1127,2023-07,,Cash,On-time
CUST1127,2023-08,65.34514606949429,Online,On-time
CUST1127,2023-09,84.82660060606685,Card,On-time
CUST1127,2023-10,95.07248252874321,,Late
CUST1127,2023-11,80.52877517903936,Card,On-time
CUST1127,2023-12,89.74684611199282,,On-time
CUST1128,2023-01,88.1224644229995,Cash,On-time
CUST1128,2023-02,66.75591234492103,Cash,Late
CUST1128,2023-03,33.60652106138643,Card,On-time
CUST1128,2023-04,98.25224976672314,Card,On-time
CUST1128,2023-05,26.4050930128181,Online,On-time
CUST1128,2023-06,,,On-time
CUST1128,2023-07,23.922499709254488,Card,Late
CUST1128,2023-08,35.75529385959132,Cash,Late
CUST1128,2023-09,57.46455414713171,Online,On-time
CUST1128,2023-10,98.32234875401113,Card,On-time
CUST1128,2023-11,33.15192181762475,Card,Late
CUST1128,2023-12,50.00330355959215,Card,On-time
CUST1129,2023-01,69.9708446950541,Card,
CUST1129,2023-02,95.83687334011158,Card,Late
CUST1129,2023-03,85.60512956346966,Cash,
CUST1129,2023-04,82.76833002755745,Online,Late
CUST1129,2023-05,41.82536630107363,Online,On-time
CUST1129,2023-06,26.338123030473586,Cash,Late
CUST1129,2023-07,55.8843884836564,Card,On-time
CUST1129,2023-08,37.93525590715191,Cash,On-time
CUST1129,2023-09,24.862547398773593,Card,On-time
CUST1129,2023-10,23.1942127044137,Online,On-time
CUST1129,2023-11,45.50830164919007,Online,On-time
CUST1129,2023-12,37.05428233786265,Cash,Late
CUST1130,2023-01,33.87695984918503,Card,Late
CUST1130,2023-02,90.18241850810935,Card,On-time
CUST1130,2023-03,,Online,Late
CUST1130,2023-04,46.90372330158061,Card,On-time
CUST1130,2023-05,67.28191905562574,Card,On-time
CUST1130,2023-06,,Cash,On-time
CUST1130,2023-07,44.032788702943755,Online,On-time
CUST1130,2023-08,,,On-time
CUST1130,2023-09,73.66377491916543,Card,Late
CUST1130,2023-10,50.974958113108706,Cash,Late
CUST1130,2023-11,46.60768675167739,Card,Late
CUST1130,2023-12,68.86709252679469,Card,On-time
CUST1131,2023-01,44.217983686257526,Online,Late
CUST1131,2023-02,,Card,On-time
CUST1131,2023-03,90.44244205222634,Cash,On-time
CUST1131,2023-04,80.80286843699452,Card,Late
CUST1131,2023-05,27.284308024757156,Card,On-time
CUST1131,2023-06,32.87066941936472,,On-time
CUST1131,2023-07,54.77556114466942,Cash,On-time
CUST1131,2023-08,64.60195009554127,Card,On-time
CUST1131,2023-09,21.92301573331271,,On-time
CUST1131,2023-10,96.94325981009791,Card,On-time
CUST1131,2023-11,,Card,On-time
CUST1131,2023-12,86.93900559559351,Online,On-time
CUST1132,2023-01,63.18196161943056,Card,On-time
CUST1132,2023-02,,,Late
CUST1132,2023-03,74.12666963359013,Cash,On-time
CUST1132,2023-04,85.73681829004273,Card,
CUST1132,2023-05,43.1916393641097,Cash,Late
CUST1132,2023-06,71.60845412691134,Cash,Late
CUST1132,2023-07,23.093070894247994,Card,On-time
CUST1132,2023-08,69.21402797285175,Cash,On-time
CUST1132,2023-09,,Card,On-time
CUST1132,2023-10,,Cash,On-time
CUST1132,2023-11,77.66601824662406,Card,On-time
CUST1132,2023-12,20.14105455615244,Card,Late
CUST1133,2023-01,99.54397070432309,Card,Late
CUST1133,2023-02,45.77057142530461,Card,On-time
CUST1133,2023-03,50.89495552955715,Card,On-time
CUST1133,2023-04,95.13656136520139,Cash,On-time
CUST1133,2023-05,24.017277193664555,Online,
CUST1133,2023-06,55.22320368069569,,On-time
CUST1133,2023-07,44.341972013812466,Card,On-time
CUST1133,2023-08,65.68740871890031,Card,On-time
CUST1133,2023-09,49.32137628436963,Card,On-time
CUST1133,2023-10,34.44520133401798,Card,On-time
CUST1133,2023-11,,,Late
CUST1133,2023-12,33.79632691587687,Cash,On-time
CUST1134,2023-01,63.66451884951333,Cash,
CUST1134,2023-02,52.04887390378748,Cash,Late
CUST1134,2023-03,75.88881776435429,Card,On-time
CUST1134,2023-04,74.41971925588189,Card,On-time
CUST1134,2023-05,44.4812192971643,Card,On-time
CUST1134,2023-06,57.9637141158539,Card,On-time
CUST1134,2023-07,43.661290495767666,Card,On-time
CUST1134,2023-08,22.084444223605608,Online,Late
CUST1134,2023-09,33.02977825314783,Cash,Late
CUST1134,2023-10,50.187876531185005,Cash,Late
CUST1134,2023-11,29.787660092586083,Card,On-time
CUST1134,2023-12,,Online,On-time
CUST1135,2023-01,,Online,On-time
CUST1135,2023-02,41.023197788433535,Card,On-time
CUST1135,2023-03,33.62653074958956,Cash,On-time
CUST1135,2023-04,68.26511235567375,,On-time
CUST1135,2023-05,88.2923583559449,Online,On-time
CUST1135,2023-06,,Card,On-time
CUST1135,2023-07,64.56054565514742,Cash,On-time
CUST1135,2023-08,36.52383758151167,Cash,Late
CUST1135,2023-09,75.88904010069761,Cash,Late
CUST1135,2023-10,56.068534609408715,Card,On-time
CUST1135,2023-11,78.61921714686339,Card,On-time
CUST1135,2023-12,50.59662267634493,Cash,Late
CUST1136,2023-01,72.19995044873369,Cash,Late
CUST1136,2023-02,25.184786052309,Card,
CUST1136,2023-03,66.93832627317508,Online,On-time
CUST1136,2023-04,26.41828501741646,Card,On-time
CUST1136,2023-05,77.2025473246629,Online,On-time
CUST1136,2023-06,41.337318893385685,Card,On-time
CUST1136,2023-07,54.67265738974723,Cash,
CUST1136,2023-08,69.22153282748701,Card,On-time
CUST1136,2023-09,64.65537882398061,Card,On-time
CUST1136,2023-10,30.260408969633403,Card,On-time
CUST1136,2023-11,78.05326109520072,Cash,On-time
CUST1136,2023-12,,Online,On-time
CUST1137,2023-01,51.60454188826003,Online,
CUST1137,2023-02,53.079113071800386,Cash,On-time
CUST1137,2023-03,31.745598851307662,Cash,On-time
CUST1137,2023-04,,Cash,On-time
CUST1137,2023-05,89.27727628006564,,Late
CUST1137,2023-06,48.18248645646393,Cash,On-time
CUST1137,2023-07,77.43444198675982,Card,On-time
CUST1137,2023-08,34.22687486617767,Card,On-time
CUST1137,2023-09,69.43228524531472,Cash,On-time
CUST1137,2023-10,67.71012941546053,Card,On-time
CUST1137,2023-11,59.46337408700454,Cash,On-time
CUST1137,2023-12,56.022358629163264,Cash,On-time
CUST1138,2023-01,85.49019529092925,Cash,Late
CUST1138,2023-02,,Online,On-time
CUST1138,2023-03,31.182157275051434,Card,On-time
CUST1138,2023-04,22.411503583819332,Online,On-time
CUST1138,2023-05,85.81729710527063,Card,Late
CUST1138,2023-06,47.362361168368246,Card,On-time
CUST1138,2023-07,31.227357817443668,Card,On-time
CUST1138,2023-08,31.622089356304357,Online,On-time
CUST1138,2023-09,35.19055889806942,Online,On-time
CUST1138,2023-10,23.092945145739073,Cash,On-time
CUST1138,2023-11,31.308730470891977,Cash,On-time
CUST1138,2023-12,67.60631484030839,,On-time
CUST1139,2023-01,63.153973683550014,Cash,On-time
CUST1139,2023-02,90.64461833860538,Cash,Late
CUST1139,2023-03,50.310590364098786,Card,On-time
CUST1139,2023-04,50.98072322035472,Cash,
CUST1139,2023-05,71.56631167046952,Card,On-time
CUST1139,2023-06,78.45879219245492,Card,On-time
CUST1139,2023-07,76.57282351846882,Card,Late
CUST1139,2023-08,42.30804240694118,Online,
CUST1139,2023-09,84.49969196687461,Online,Late
CUST1139,2023-10,58.92936738415939,Cash,Late
CUST1139,2023-11,58.514496224960475,Card,Late
CUST1139,2023-12,56.091191960084,Cash,On-time
CUST1140,2023-01,,Cash,On-time
CUST1140,2023-02,63.41232450456972,,On-time
CUST1140,2023-03,43.833535544968505,Cash,On-time
CUST1140,2023-04,31.14473466123573,Card,Late
